time;AAN155Free;AAN155_Ba;solvent
9177,2461;1,20E+01;2,90E+01;4,00E+00
9179,6875;1,00E+01;2,80E+01;2,00E+00
9182,1289;1,10E+01;2,10E+01;0,00E+00
9184,57;5,00E+00;2,00E+01;1,00E+00
9187,0117;1,60E+01;3,30E+01;2,00E+00
9189,4531;8,00E+00;2,60E+01;5,00E+00
9191,8945;5,00E+00;2,70E+01;1,00E+01
9194,3359;8,00E+00;3,10E+01;2,00E+00
9196,7773;1,00E+01;2,70E+01;4,00E+00
9199,2188;9,00E+00;1,70E+01;4,00E+00
9201,66;9,00E+00;2,30E+01;3,00E+00
9204,1016;7,00E+00;2,60E+01;3,00E+00
9206,543;1,00E+01;3,70E+01;1,00E+00
9208,9844;1,60E+01;2,10E+01;4,00E+00
9211,4258;7,00E+00;3,20E+01;3,00E+00
9213,8672;1,50E+01;2,30E+01;2,00E+00
9216,3086;1,10E+01;3,70E+01;4,00E+00
9218,75;9,00E+00;3,10E+01;1,00E+00
9221,1914;8,00E+00;3,40E+01;1,00E+00
9223,6328;8,00E+00;2,30E+01;0,00E+00
9226,0742;8,00E+00;3,10E+01;5,00E+00
9228,5156;1,20E+01;2,60E+01;3,00E+00
9230,957;1,50E+01;2,80E+01;1,00E+00
9233,3984;1,40E+01;2,40E+01;1,00E+00
9235,84;1,50E+01;2,10E+01;6,00E+00
9238,2813;1,00E+01;3,50E+01;5,00E+00
9240,7227;4,00E+00;3,10E+01;2,00E+00
9243,1641;9,00E+00;1,70E+01;1,00E+00
9245,6055;5,00E+00;2,10E+01;4,00E+00
9248,0469;8,00E+00;3,80E+01;6,00E+00
9250,4883;1,60E+01;1,70E+01;6,00E+00
9252,93;8,00E+00;2,00E+01;1,00E+00
9255,3711;1,20E+01;3,30E+01;2,00E+00
9257,8125;8,00E+00;2,20E+01;4,00E+00
9260,2539;8,00E+00;2,10E+01;7,00E+00
9262,6953;1,30E+01;1,60E+01;4,00E+00
9265,1367;1,50E+01;1,90E+01;6,00E+00
9267,5781;9,00E+00;2,30E+01;2,00E+00
9270,02;1,00E+01;1,90E+01;4,00E+00
9272,4609;7,00E+00;2,40E+01;3,00E+00
9274,9023;1,00E+01;2,70E+01;6,00E+00
9277,3438;4,00E+00;2,50E+01;6,00E+00
9279,7852;8,00E+00;2,30E+01;2,00E+00
9282,2266;8,00E+00;2,50E+01;3,00E+00
9284,668;6,00E+00;3,10E+01;2,00E+00
9287,1094;8,00E+00;2,40E+01;5,00E+00
9289,5508;1,10E+01;2,30E+01;6,00E+00
9291,9922;1,00E+01;3,00E+01;3,00E+00
9294,4336;7,00E+00;3,50E+01;2,00E+00
9296,875;7,00E+00;2,60E+01;4,00E+00
9299,3164;6,00E+00;3,10E+01;4,00E+00
9301,7578;1,30E+01;3,00E+01;3,00E+00
9304,1992;1,20E+01;2,10E+01;2,00E+00
9306,6406;6,00E+00;2,70E+01;5,00E+00
9309,082;1,10E+01;2,70E+01;2,00E+00
9311,5234;1,00E+01;1,90E+01;3,00E+00
9313,9648;9,00E+00;2,00E+01;3,00E+00
9316,4063;1,10E+01;2,60E+01;1,00E+00
9318,8477;1,00E+01;2,50E+01;4,00E+00
9321,2891;9,00E+00;2,60E+01;1,00E+00
9323,73;1,00E+01;2,90E+01;3,00E+00
9326,1719;1,30E+01;2,90E+01;3,00E+00
9328,6133;3,00E+00;3,10E+01;2,00E+00
9331,0547;7,00E+00;2,60E+01;3,00E+00
9333,4961;4,00E+00;2,60E+01;3,00E+00
9335,9375;2,00E+00;2,60E+01;2,00E+00
9338,3789;1,30E+01;2,30E+01;2,00E+00
9340,82;7,00E+00;2,70E+01;2,00E+00
9343,2617;6,00E+00;2,50E+01;3,00E+00
9345,7031;1,20E+01;2,40E+01;2,00E+00
9348,1445;5,00E+00;2,80E+01;5,00E+00
9350,5859;5,00E+00;2,60E+01;3,00E+00
9353,0273;1,00E+01;2,80E+01;4,00E+00
9355,4688;1,50E+01;2,30E+01;2,00E+00
9357,91;8,00E+00;2,50E+01;4,00E+00
9360,3516;1,20E+01;3,40E+01;2,00E+00
9362,793;1,10E+01;2,00E+01;3,00E+00
9365,2344;8,00E+00;2,40E+01;4,00E+00
9367,6758;9,00E+00;3,00E+01;4,00E+00
9370,1172;7,00E+00;3,20E+01;4,00E+00
9372,5586;1,00E+01;1,50E+01;3,00E+00
9375;1,80E+01;2,10E+01;2,00E+00
9377,4414;9,00E+00;2,50E+01;2,00E+00
9379,8828;1,60E+01;2,70E+01;3,00E+00
9382,3242;1,30E+01;2,40E+01;2,00E+00
9384,7656;7,00E+00;2,30E+01;5,00E+00
9387,207;7,00E+00;2,50E+01;6,00E+00
9389,6484;1,10E+01;2,20E+01;7,00E+00
9392,09;6,00E+00;2,70E+01;5,00E+00
9394,5313;7,00E+00;3,50E+01;3,00E+00
9396,9727;1,10E+01;2,20E+01;2,00E+00
9399,4141;8,00E+00;2,50E+01;4,00E+00
9401,8555;9,00E+00;2,00E+01;1,00E+00
9404,2969;7,00E+00;2,80E+01;3,00E+00
9406,7383;9,00E+00;2,20E+01;0,00E+00
9409,18;9,00E+00;3,60E+01;3,00E+00
9411,6211;1,00E+01;3,30E+01;4,00E+00
9414,0625;1,10E+01;1,40E+01;1,00E+00
9416,5039;5,00E+00;2,70E+01;0,00E+00
9418,9453;1,10E+01;2,00E+01;2,00E+00
9421,3867;7,00E+00;2,20E+01;6,00E+00
9423,8281;1,00E+01;3,70E+01;1,00E+00
9426,27;1,30E+01;3,10E+01;3,00E+00
9428,7109;7,00E+00;2,60E+01;3,00E+00
9431,1523;1,70E+01;3,80E+01;2,00E+00
9433,5938;5,00E+00;3,00E+01;3,00E+00
9436,0352;1,00E+01;1,70E+01;1,00E+00
9438,4766;9,00E+00;3,00E+01;2,00E+00
9440,918;1,00E+01;3,20E+01;1,00E+00
9443,3594;1,60E+01;2,40E+01;1,00E+00
9445,8008;1,00E+01;2,20E+01;1,00E+00
9448,2422;1,40E+01;2,50E+01;4,00E+00
9450,6836;8,00E+00;2,80E+01;2,00E+00
9453,125;9,00E+00;2,40E+01;5,00E+00
9455,5664;9,00E+00;2,50E+01;4,00E+00
9458,0078;9,00E+00;1,70E+01;4,00E+00
9460,4492;1,20E+01;2,40E+01;3,00E+00
9462,8906;7,00E+00;2,50E+01;3,00E+00
9465,332;8,00E+00;2,60E+01;3,00E+00
9467,7734;3,00E+00;2,70E+01;2,00E+00
9470,2148;1,30E+01;2,40E+01;3,00E+00
9472,6563;8,00E+00;1,80E+01;3,00E+00
9475,0977;9,00E+00;2,80E+01;2,00E+00
9477,5391;8,00E+00;3,20E+01;2,00E+00
9479,98;1,00E+01;2,40E+01;2,00E+00
9482,4219;1,20E+01;3,00E+01;5,00E+00
9484,8633;7,00E+00;3,00E+01;3,00E+00
9487,3047;1,50E+01;2,10E+01;2,00E+00
9489,7461;4,00E+00;1,80E+01;6,00E+00
9492,1875;7,00E+00;3,70E+01;5,00E+00
9494,6289;1,20E+01;3,30E+01;6,00E+00
9497,07;1,10E+01;2,20E+01;0,00E+00
9499,5117;9,00E+00;2,70E+01;2,00E+00
9501,9531;5,00E+00;2,60E+01;1,00E+00
9504,3945;7,00E+00;2,40E+01;1,00E+00
9506,8359;1,00E+01;2,30E+01;4,00E+00
9509,2773;5,00E+00;3,10E+01;2,00E+00
9511,7188;1,60E+01;2,60E+01;3,00E+00
9514,16;8,00E+00;2,30E+01;2,00E+00
9516,6016;1,00E+01;2,40E+01;0,00E+00
9519,043;1,00E+01;2,30E+01;1,00E+00
9521,4844;1,60E+01;2,70E+01;2,00E+00
9523,9258;1,10E+01;1,70E+01;1,00E+00
9526,3672;8,00E+00;1,80E+01;2,00E+00
9528,8086;1,30E+01;2,60E+01;2,00E+00
9531,25;6,00E+00;2,60E+01;5,00E+00
9533,6914;1,30E+01;2,60E+01;2,00E+00
9536,1328;1,00E+01;2,00E+01;2,00E+00
9538,5742;1,50E+01;3,10E+01;1,00E+00
9541,0156;6,00E+00;2,50E+01;4,00E+00
9543,457;1,10E+01;1,80E+01;2,00E+00
9545,8984;1,10E+01;2,00E+01;3,00E+00
9548,34;6,00E+00;2,50E+01;3,00E+00
9550,7813;9,00E+00;2,60E+01;3,00E+00
9553,2227;1,00E+00;2,90E+01;4,00E+00
9555,6641;6,00E+00;2,60E+01;3,00E+00
9558,1055;1,20E+01;3,70E+01;2,00E+00
9560,5469;7,00E+00;2,50E+01;0,00E+00
9562,9883;1,10E+01;2,40E+01;1,00E+00
9565,43;8,00E+00;2,10E+01;6,00E+00
9567,8711;1,50E+01;1,90E+01;3,00E+00
9570,3125;1,20E+01;1,50E+01;2,00E+00
9572,7539;1,10E+01;2,60E+01;4,00E+00
9575,1953;8,00E+00;2,60E+01;4,00E+00
9577,6367;7,00E+00;2,60E+01;2,00E+00
9580,0781;1,30E+01;2,70E+01;2,00E+00
9582,52;1,00E+01;3,20E+01;2,00E+00
9584,9609;8,00E+00;2,10E+01;2,00E+00
9587,4023;8,00E+00;3,10E+01;5,00E+00
9589,8438;8,00E+00;2,20E+01;2,00E+00
9592,2852;1,30E+01;2,40E+01;1,00E+00
9594,7266;1,20E+01;1,60E+01;5,00E+00
9597,168;1,40E+01;2,30E+01;4,00E+00
9599,6094;7,00E+00;2,10E+01;4,00E+00
9602,0508;9,00E+00;1,60E+01;2,00E+00
9604,4922;7,00E+00;2,40E+01;0,00E+00
9606,9336;1,10E+01;2,40E+01;3,00E+00
9609,375;1,10E+01;3,20E+01;3,00E+00
9611,8164;8,00E+00;2,70E+01;4,00E+00
9614,2578;1,80E+01;2,50E+01;6,00E+00
9616,6992;1,30E+01;3,00E+01;5,00E+00
9619,1406;9,00E+00;2,00E+01;3,00E+00
9621,582;9,00E+00;1,80E+01;2,00E+00
9624,0234;1,50E+01;3,10E+01;3,00E+00
9626,4648;1,10E+01;2,20E+01;1,00E+00
9628,9063;8,00E+00;2,20E+01;2,00E+00
9631,3477;1,30E+01;2,50E+01;4,00E+00
9633,7891;1,10E+01;2,20E+01;7,00E+00
9636,23;6,00E+00;2,50E+01;4,00E+00
9638,6719;8,00E+00;1,60E+01;1,00E+00
9641,1133;7,00E+00;3,10E+01;7,00E+00
9643,5547;1,00E+01;2,40E+01;3,00E+00
9645,9961;1,00E+01;2,40E+01;3,00E+00
9648,4375;1,10E+01;3,00E+01;2,00E+00
9650,8789;1,30E+01;3,10E+01;3,00E+00
9653,32;1,50E+01;2,40E+01;5,00E+00
9655,7617;1,00E+01;1,90E+01;4,00E+00
9658,2031;8,00E+00;2,90E+01;3,00E+00
9660,6445;9,00E+00;1,60E+01;2,00E+00
9663,0859;9,00E+00;2,00E+01;5,00E+00
9665,5273;1,00E+01;2,30E+01;3,00E+00
9667,9688;6,00E+00;2,60E+01;1,00E+00
9670,41;4,00E+00;2,10E+01;1,00E+00
9672,8516;1,40E+01;3,00E+01;3,00E+00
9675,293;4,00E+00;2,30E+01;0,00E+00
9677,7344;9,00E+00;2,80E+01;5,00E+00
9680,1758;7,00E+00;3,10E+01;3,00E+00
9682,6172;7,00E+00;2,10E+01;5,00E+00
9685,0586;1,30E+01;1,70E+01;3,00E+00
9687,5;1,10E+01;2,00E+01;3,00E+00
9689,9414;1,00E+01;1,90E+01;4,00E+00
9692,3828;1,20E+01;1,90E+01;1,00E+00
9694,8242;4,00E+00;2,20E+01;0,00E+00
9697,2656;1,00E+01;2,30E+01;3,00E+00
9699,707;8,00E+00;1,90E+01;2,00E+00
9702,1484;5,00E+00;2,90E+01;2,00E+00
9704,59;9,00E+00;2,90E+01;3,00E+00
9707,0313;1,30E+01;2,40E+01;2,00E+00
9709,4727;9,00E+00;2,10E+01;2,00E+00
9711,9141;6,00E+00;2,10E+01;4,00E+00
9714,3555;1,30E+01;2,90E+01;4,00E+00
9716,7969;6,00E+00;1,90E+01;3,00E+00
9719,2383;8,00E+00;1,40E+01;4,00E+00
9721,68;1,30E+01;2,30E+01;3,00E+00
9724,1211;1,00E+01;2,30E+01;2,00E+00
9726,5625;8,00E+00;2,60E+01;5,00E+00
9729,0039;9,00E+00;2,00E+01;4,00E+00
9731,4453;1,10E+01;1,80E+01;3,00E+00
9733,8867;6,00E+00;2,30E+01;6,00E+00
9736,3281;9,00E+00;3,10E+01;2,00E+00
9738,77;5,00E+00;2,10E+01;2,00E+00
9741,2109;1,00E+01;2,80E+01;5,00E+00
9743,6523;6,00E+00;1,90E+01;4,00E+00
9746,0938;9,00E+00;2,90E+01;5,00E+00
9748,5352;1,00E+01;2,70E+01;2,00E+00
9750,9766;7,00E+00;2,60E+01;1,00E+00
9753,418;8,00E+00;2,40E+01;4,00E+00
9755,8594;7,00E+00;1,90E+01;1,00E+00
9758,3008;7,00E+00;3,00E+01;2,00E+00
9760,7422;1,20E+01;3,60E+01;5,00E+00
9763,1836;7,00E+00;2,10E+01;5,00E+00
9765,625;5,00E+00;2,50E+01;3,00E+00
9768,0664;1,20E+01;2,40E+01;2,00E+00
9770,5078;1,00E+01;1,80E+01;4,00E+00
9772,9492;6,00E+00;1,80E+01;2,00E+00
9775,3906;6,00E+00;2,30E+01;5,00E+00
9777,832;8,00E+00;2,40E+01;2,00E+00
9780,2734;1,10E+01;1,90E+01;2,00E+00
9782,7148;9,00E+00;3,00E+01;6,00E+00
9785,1563;9,00E+00;2,50E+01;2,00E+00
9787,5977;8,00E+00;1,50E+01;3,00E+00
9790,0391;8,00E+00;1,70E+01;3,00E+00
9792,48;1,10E+01;3,00E+01;3,00E+00
9794,9219;5,00E+00;2,20E+01;1,00E+00
9797,3633;7,00E+00;2,00E+01;3,00E+00
9799,8047;4,00E+00;2,70E+01;4,00E+00
9802,2461;6,00E+00;2,80E+01;4,00E+00
9804,6875;9,00E+00;1,90E+01;4,00E+00
9807,1289;8,00E+00;2,30E+01;3,00E+00
9809,57;8,00E+00;3,00E+01;4,00E+00
9812,0117;9,00E+00;1,90E+01;4,00E+00
9814,4531;1,10E+01;2,10E+01;2,00E+00
9816,8945;5,00E+00;2,30E+01;4,00E+00
9819,3359;6,00E+00;3,50E+01;5,00E+00
9821,7773;8,00E+00;2,40E+01;0,00E+00
9824,2188;6,00E+00;2,50E+01;3,00E+00
9826,66;5,00E+00;2,10E+01;2,00E+00
9829,1016;1,00E+01;1,30E+01;3,00E+00
9831,543;6,00E+00;2,80E+01;3,00E+00
9833,9844;1,20E+01;3,40E+01;3,00E+00
9836,4258;1,00E+01;2,10E+01;2,00E+00
9838,8672;6,00E+00;2,40E+01;3,00E+00
9841,3086;7,00E+00;2,60E+01;2,00E+00
9843,75;8,00E+00;2,40E+01;6,00E+00
9846,1914;1,40E+01;2,10E+01;6,00E+00
9848,6328;1,10E+01;3,00E+01;3,00E+00
9851,0742;1,10E+01;2,80E+01;1,00E+00
9853,5156;9,00E+00;1,30E+01;3,00E+00
9855,957;9,00E+00;2,00E+01;3,00E+00
9858,3984;1,00E+01;2,70E+01;4,00E+00
9860,84;8,00E+00;2,70E+01;3,00E+00
9863,2813;7,00E+00;1,50E+01;3,00E+00
9865,7227;1,10E+01;2,60E+01;4,00E+00
9868,1641;4,00E+00;2,10E+01;2,00E+00
9870,6055;8,00E+00;2,40E+01;1,00E+00
9873,0469;4,00E+00;2,00E+01;6,00E+00
9875,4883;1,30E+01;1,80E+01;2,00E+00
9877,93;7,00E+00;2,30E+01;2,00E+00
9880,3711;1,00E+01;2,70E+01;1,00E+00
9882,8125;9,00E+00;2,60E+01;4,00E+00
9885,2539;1,30E+01;1,50E+01;2,00E+00
9887,6953;1,10E+01;1,60E+01;1,00E+00
9890,1367;7,00E+00;2,40E+01;1,00E+00
9892,5781;3,00E+00;2,40E+01;5,00E+00
9895,02;7,00E+00;1,80E+01;5,00E+00
9897,4609;8,00E+00;2,20E+01;3,00E+00
9899,9023;2,00E+00;3,90E+01;3,00E+00
9902,3438;1,20E+01;2,20E+01;5,00E+00
9904,7852;4,00E+00;2,90E+01;7,00E+00
9907,2266;8,00E+00;2,80E+01;4,00E+00
9909,668;5,00E+00;2,40E+01;3,00E+00
9912,1094;9,00E+00;2,10E+01;3,00E+00
9914,5508;1,10E+01;2,50E+01;2,00E+00
9916,9922;9,00E+00;2,40E+01;3,00E+00
9919,4336;7,00E+00;2,40E+01;6,00E+00
9921,875;1,30E+01;1,60E+01;6,00E+00
9924,3164;6,00E+00;1,30E+01;4,00E+00
9926,7578;1,10E+01;2,90E+01;3,00E+00
9929,1992;9,00E+00;1,20E+01;6,00E+00
9931,6406;4,00E+00;2,10E+01;5,00E+00
9934,082;7,00E+00;3,00E+01;4,00E+00
9936,5234;1,00E+01;1,80E+01;5,00E+00
9938,9648;8,00E+00;2,70E+01;3,00E+00
9941,4063;1,80E+01;2,80E+01;2,00E+00
9943,8477;1,20E+01;1,40E+01;2,00E+00
9946,2891;7,00E+00;2,50E+01;0,00E+00
9948,73;8,00E+00;3,20E+01;5,00E+00
9951,1719;1,40E+01;2,00E+01;3,00E+00
9953,6133;5,00E+00;2,20E+01;1,00E+00
9956,0547;6,00E+00;2,40E+01;1,00E+00
9958,4961;1,10E+01;2,60E+01;6,00E+00
9960,9375;1,00E+01;3,20E+01;2,00E+00
9963,3789;1,00E+01;3,60E+01;8,00E+00
9965,82;7,00E+00;2,40E+01;2,00E+00
9968,2617;8,00E+00;2,50E+01;3,00E+00
9970,7031;6,00E+00;2,10E+01;8,00E+00
9973,1445;7,00E+00;2,20E+01;0,00E+00
9975,5859;1,20E+01;2,60E+01;2,00E+00
9978,0273;8,00E+00;3,10E+01;3,00E+00
9980,4688;8,00E+00;3,10E+01;3,00E+00
9982,91;1,30E+01;1,80E+01;1,00E+00
9985,3516;1,40E+01;2,50E+01;3,00E+00
9987,793;1,20E+01;2,20E+01;3,00E+00
9990,2344;7,00E+00;3,10E+01;0,00E+00
9992,6758;8,00E+00;2,30E+01;4,00E+00
9995,1172;8,00E+00;2,50E+01;3,00E+00
9997,5586;6,00E+00;1,50E+01;3,00E+00
